V1,V2,V3,V4,V5,y
-0.029840795441802737,-0.19213065978631394,0.8252773537173168,0.7822597549322539,-0.2289857224675531,0
-0.006682418353154196,-0.7109089318687452,0.06296672297255701,0.7626402215361703,-0.9884365659571777,0
-0.05071086544673431,-0.2245401571366581,-0.9646540359602338,-0.43135063545507557,0.2717244283633167,0
-0.998071007259197,0.30281854394607666,-0.4331918101881025,0.2049085633616512,-0.7394938159498727,0
0.606191238663252,0.5228516525051279,-0.8493943085834614,0.7206397277154499,0.702700060049974,1
-0.8934786391802354,0.4886971518734964,-0.8391504130963816,-0.7754149418243621,0.30075047626937335,0
0.48680320257756104,-0.32297066452399337,-0.035397832810219354,0.6388089753253874,-0.5942306667578907,0
-0.12134049518569912,-0.10202027701763439,-0.7266156392554062,0.7750262471340184,0.5798091193669923,0
0.32144876648193277,0.17378181701665318,-0.3936335144281191,-0.756208836397851,-0.19773438400414234,0
0.46799064936239465,-0.5801957694192834,-0.9015919903989256,-0.3675665737224767,-0.6853438106060821,0
-0.3541515171379872,-0.5048432982754443,0.9737347841782162,0.9757379965498505,0.09127556766040246,0
0.410494256585167,0.7860758761703803,-0.7090042040684517,-0.04079601278976375,0.5917941425429134,1
-0.6433040592160111,0.1126477486998434,0.18022994932287872,-0.7232605053028343,0.17329806888684063,0
0.43848565173276777,0.507849407154207,0.05700142583849588,0.7764524494376015,-0.36659877334971447,1
-0.3171763653666204,0.39982955746402804,0.21750912867325933,-0.682898539450024,0.9427527801558317,0
-0.8377995748175495,-0.37259107110798406,0.4819928809737273,-0.4016045880916186,-0.09445835107828415,0
0.29061166033616415,-0.9253765082072329,-0.5539417889396301,-0.8338617797841741,0.16718406716232326,0
-0.17159267041511383,0.8266291906651633,0.1597679594427983,-0.40427941585670246,0.23127627414418916,1
-0.5257638605775377,-0.19338015459599145,-0.6263785708963583,0.3785944839017259,-0.24394767325510847,0
0.12977144144399588,-0.5837508790760273,0.46473813705414346,0.0518976809789955,0.7115138788968285,0
-0.2644017941521817,-0.47361754637826214,0.6225242083871512,0.057234551388688715,-0.3601340576657899,0
-0.7013999730536058,-0.22500651941351668,0.10881839398630211,0.18795165429315497,0.5316469463172122,0
0.6579958749428272,-0.27246375432319403,-0.49850038491247717,-0.5954472294090121,0.6587732386130001,0
0.4223813974092463,0.7920680437848877,0.7518016619510031,0.3191997036805203,-0.41493748030085054,1
0.7549456654246376,0.8719995915579315,-0.010212047349884346,0.9340082493060335,-0.785899109315944,1
-0.7675196720777879,-0.2648012384889469,0.416550423582708,-0.2758163374054585,0.9128940480213661,0
0.9063477989784785,-0.30492843078036236,0.02776200973237586,-0.6333172299933729,0.59692936443717,1
-0.42557685508012977,0.8954870229113037,-0.9924713457465286,-0.07395292841209566,0.6841127010966868,0
0.43859076488008175,0.3553695983783245,-0.04042995696295226,-0.8081362064409916,0.7998896906433524,1
-0.9705084118014893,-0.027195323221407275,0.6189063579869882,0.302951785258035,-0.7806745397203079,0
0.5639752817990982,0.04386792242620352,-0.6245952353128035,-0.478532747610074,0.7970271907450295,1
-0.33452961115922153,0.6401161122500838,0.6546640652765963,0.8678347144086009,-0.037253810780957686,1
0.9408518262338113,-0.01288463523710126,0.9317954484495281,0.3103718514273288,0.11341457990061765,1
-0.6876833102843096,0.21416261446568408,-0.37241298901955333,0.24997311431643188,0.5802256901590341,0
-0.1624967552900758,-0.0007376226120432428,-0.2537823103974759,0.11082583733056772,-0.0608063089787636,0
-0.5630868456302855,-0.4674667466343767,0.9619867729699736,0.25140259015112054,-0.7201526539477674,0
-0.7479043703074539,0.7649643394237686,0.2038972170899629,0.11083249601937406,-0.6949938221436471,0
-0.8896795253287264,-0.007695155202185111,-0.13836935011430063,-0.4094319455946416,0.7012266804095404,0
0.8678233226564509,0.7105021045710234,0.5710364472054656,0.6504732095864691,0.5867142650230344,1
-0.6137215507099196,0.6045308619935104,0.38910643154170743,0.9982636495698796,0.9474991666996826,1
-0.5215630646532174,-0.43015651346511774,-0.3506683059864115,-0.45103419265628286,0.8012638253966264,0
-0.5481132723868498,0.9673175500982756,0.7627362674722387,-0.01030134595243104,0.2294235392527617,1
-0.9775713114598608,0.5291930204736537,-0.9087528554248367,-0.8414404310932502,-0.8029489916368504,0
0.8754832453105537,-0.2937851991877616,-0.48421931857377287,0.5571885390488172,-0.31085944952211575,1
-0.06317109745026439,-0.11806202808899413,0.5254205887501286,0.9757572193856376,-0.37452553539466993,0
0.4438334866272391,-0.17363535259315532,0.03580938901763142,0.5874701641251858,-0.9148782349143367,0
0.890564083471318,0.98207123690326,0.2001576528312805,0.4472557120395959,-0.782178988830992,1
0.6557725126860523,0.04815124756283162,-0.1911772959306819,0.8723881590904499,0.7594207433899132,1
-0.9542900342873193,-0.9257960672252497,-0.19183947732280138,0.11266217686161717,0.8051905931853836,0
0.7653900277783776,-0.5021401779040671,0.6795399916257225,-0.8525176966712742,0.07221691870144276,0
0.01687605788648794,0.10486060902820005,0.8768358736070159,0.3870916678680678,-0.45229201395653296,0
-0.025241284962895127,0.8088469011385144,0.1685936684910907,0.37267521577338547,0.8061834381634674,1
-0.3005273311235126,-0.9487540388419495,0.21350550429180704,0.7890645622883525,-0.17619871667968035,0
0.37196562492527097,0.6179577394758167,-0.7510625085185276,-0.947847698403858,0.20643584892878653,0
0.548069724607702,-0.5514648237661561,0.9697136180133556,0.7379435894126884,-0.9761320786119045,0
-0.5488331212537729,-0.4568392167522186,0.2180319213633044,-0.6509120212708992,0.622368599311951,0
0.9221880164581,0.18519151059741024,-0.16993702755485596,-0.3596151076540366,0.14248407755071058,1
0.6968329190924414,-0.49778308624247525,0.7844756659605856,0.3569578708676817,0.2833509985275202,1
-0.047613899556112615,0.17375383869001348,0.27432498683892437,-0.9230090995005991,0.6399445914858615,0
-0.7984691970648439,0.7621749228769827,-0.26976996017256805,-0.13788335906751503,-0.5956764118226405,0
-0.6997450306159236,-0.2230597057977044,-0.6549598578045182,-0.7591581749472576,-0.3731486604691272,0
-0.7030775477987476,0.1831687098257011,-0.6595580595868888,-0.36636488501645625,0.3228012937582354,0
-0.43360667921651785,0.153437979497262,-0.1935372886347846,-0.046165525675162966,-0.4583426285684178,0
0.4145670219088877,-0.2737857658485443,0.35107561995970515,-0.5132165437056391,0.9904701340354987,1
0.9635286738852231,0.24796752534019606,-0.8651309030583605,-0.7126031290324928,-0.35732688552243475,0
-0.2934089684623644,0.1260582311063836,-0.061820332571442815,-0.593145218723724,-0.7893971450867794,0
-0.3176234315764659,-0.5393252915224807,-0.0732459549337574,0.5115863971083656,-0.7109430704386406,0
-0.772149256364723,-0.9219374701727752,-0.34312330029528826,0.5428598955459913,0.23057395888428167,0
-0.5673254229900389,-0.5357032731790083,0.3829293102177882,-0.763063034703999,0.922714243091457,0
0.6661080419570824,0.23037429980023383,0.8966528363204047,0.34807042873496985,0.8350962990865429,1
-0.18842867715903933,0.35038161607359974,-0.2907751091041364,-0.6329997562716203,-0.3574020540339158,0
0.8588576601817932,0.027262688971221305,0.8290264943115064,-0.9008169181555166,0.4671440757792342,1
0.7436833002837038,0.32637855997853094,0.11809828105495868,0.8388964692825724,0.7675628119524391,1
-0.7426719682404366,0.8941933725788271,0.409033154996725,-0.897393771991496,-0.9106732817434129,0
0.662491628873324,0.29611119374492323,0.8239884528457708,-0.45295555851247715,0.8403644943513564,1
0.4754840704059551,-0.9128296022809195,0.9172440984319852,-0.20893216793295344,-0.03145439616310686,0
-0.2876131607660266,0.35118680921582435,0.48113384123851266,0.8553138674645935,0.18324110641842362,1
-0.6901652702277092,0.8648093490650022,0.2728047137754408,-0.7104756018206868,-0.753070296533239,0
-0.45119353424803443,0.12309958927548936,0.5059370702194799,-0.0038391550558867227,0.7269588386263504,0
0.8598950364794964,-0.3968718860941245,-0.9886109804823282,-0.6738830225874359,0.5579808740934982,0
-0.4072038893077996,-0.2616710869185723,-0.44626269814842123,-0.5416094266116689,0.5888611274602871,0
0.1748891773631982,-0.38292906256077175,-0.7985231367174324,-0.25477015246649404,-0.2618514231395317,0
0.40727026931836185,0.3247616078468276,0.4622870479166288,-0.979238669250073,0.7078921663628659,1
-0.7324027042239332,0.206859129173109,-0.3200835691199626,0.5092734790789057,-0.5992022694414101,0
-0.03773314648516091,0.5545938132422057,-0.32109125315242437,-0.4329133606048199,-0.2348711310291587,0
-0.5386906199891595,0.288194524423556,0.5495915128495463,-0.26471586708786465,-0.7164114797405634,0
-0.9392796926912119,-0.44483873058204226,0.4328551756286547,0.3473211973150079,-0.6388725111222602,0
-0.9590852250549406,-0.020066607868781228,-0.6723524789404447,0.14962378807810262,0.8258392434807031,0
0.0006691518697605758,0.8648991458788198,-0.7504443261773612,0.5158796219757733,-0.5953125121762401,0
-0.3760671304693519,0.8013680161231709,-0.10715760434908783,0.9259933922315888,0.6115744454592633,1
-0.9797802064167462,-0.37290056625213386,-0.1302120626754757,0.33013356325716625,0.9677666662049837,0
-0.25294568226706327,0.7434149473455096,-0.949680501759582,-0.6580070435997094,-0.7602377702836935,0
-0.8566422708734038,0.12136518417739772,0.8540334522475639,0.3704337401074418,0.5484401552955622,0
-0.18271462452278975,0.5969712531459062,-0.22019212551860257,-0.06205830007685331,-0.7941133654383563,0
-0.19499624787405523,0.6252201996809807,0.37270781856261914,-0.26379136897886246,0.23752730120442833,1
0.8178311897177697,0.07273115183274292,-0.9332658593604073,-0.120303554723032,0.11261318013684396,1
-0.8294883997960214,0.5325167586733506,-0.7055862137618798,0.584544607021453,0.8256152016134508,0
-0.1824177053574063,0.9127623331080417,-0.36691619109495566,-0.9457131506478564,-0.5070240093953484,0
0.7822824290394566,0.8311353140949691,0.9002351232268442,0.5186828318927588,0.9554665825396489,1
0.38628198738868424,-0.9736621320483647,0.06230495786763357,0.3236679521897512,-0.5280833111747496,0
-0.031019936861610864,-0.19876930479078214,0.7301462855268328,0.2026939160668202,-0.6437869473531674,0
0.40395337590977687,-0.6309912362856216,-0.7141299261448144,0.8620573949112325,0.11305200539446991,0
-0.8833658848338033,-0.8059298100795924,-0.005151025365247142,0.5995999084431471,0.7318698202207818,0
-0.13447288258419587,0.3040025575976222,0.28295346015761647,-0.2986854310829199,0.6322498860548087,1
0.8589891373445642,-0.2729284106442975,-0.0921366094778342,-0.29774918956888197,0.21332784215986966,1
-0.12699877704172846,0.18897269831650143,-0.2672569699632761,0.5115401869176293,-0.4444484747003048,0
0.0036991784318092247,0.10340068324564555,0.3181945686813714,-0.36120011894074344,-0.7495765854495728,0
0.05156921610280785,-0.681951506947575,-0.1402422268520802,0.3113127958785842,0.979982107668151,0
0.18975572975225052,0.35442681340259874,-0.25071066505837236,-0.876447589763292,0.0014806472082586897,0
0.2045596365115443,-0.6561555306475673,0.25973963404778133,-0.5481699571949332,0.7405603875381381,0
0.7355816318886113,0.399009252174066,-0.8995319719350892,0.5453617828755297,-0.7941833710805279,1
0.5551354446390795,-0.4877744476204322,0.6804676819241231,-0.567165260384169,0.3495758068161592,0
0.5297338329407741,0.3627852298515435,-0.4287537957996963,0.9158855371953509,-0.6808932056862445,1
0.693266877721618,0.6268360555821002,-0.2925128917838393,0.12005238101734417,0.3907559087653196,1
-0.4522657752534067,0.09485355161254416,-0.8787321683336184,-0.7049199616369768,0.5161836848899086,0
0.34645286066738645,0.5249239177841813,0.6698700155982373,-0.5938469342321198,0.7286838664290431,1
0.10158517842275994,0.3771330406128923,0.41522691631666464,-0.5738156828744503,-0.5736701391637391,0
0.3243720364338907,0.9364712186832191,-0.9218534804647689,-0.48422064712720103,-0.8182239549393142,0
0.48011329698917016,0.8105725065888563,0.10584860680515984,0.9617158385933,-0.2860656488988227,1
-0.046545314793916104,-0.12353454977172418,0.33652519365284594,0.5512879871584604,0.142145091979065,0
0.9070670997780024,-0.10639300897008752,0.438798920448636,0.1167854815688334,-0.14491182829509341,1
0.26829817592670624,0.07538964061092002,-0.6079447455963316,0.16961920807864583,0.6107441163041116,1
-0.7895405744336326,-0.9650890468170321,0.5399380900003534,-0.39304917913595916,0.10260649553710377,0
-0.8963252123600927,-0.784608204034767,0.4524682750470219,0.18432972590863583,-0.39425341065153163,0
-0.971331140655838,-0.5863557394513015,0.35569599104266714,0.10752098655170839,0.9770814581914362,0
-0.5951205186482826,-0.359464186487388,0.16609687243456195,0.25816151501551654,0.64129201403583,0
0.39839636069766304,-0.7011952990042101,-0.7254299672171185,0.5465320630138308,0.0673692400802881,0
0.11158857857493576,0.9326629292364079,0.7382999913316948,-0.35537810719871366,0.7707238738260866,1
-0.2705130419949371,-0.9093228955989376,0.5104152007975882,-0.1553707064316634,-0.9557144530407815,0
0.7447528086619275,0.7679240355476538,-0.5494761481849051,-0.2790503437469085,-0.8950777615262429,1
-0.011727862644066445,-0.7075279821899465,-0.4231104804554282,-0.5125851568147355,-0.09687669508575758,0
-0.6048571556637055,-0.6866864295207153,-0.7944961737485046,0.2455093482143036,0.38742601353360495,0
0.6470652171486735,0.6792777280674196,-0.8488773726754704,-0.16526241371165518,-0.5906183602245167,1
-0.37188000439080815,-0.6435993539975302,0.4930979004171414,0.8663285471415032,0.2574401628767937,0
-0.854459613378344,0.8975319064039615,-0.8126943969964415,0.9266788452962862,0.5182985597720029,0
-0.9378175245036626,-0.12288389029159785,-0.4982855922711926,-0.8138961467488748,0.6234378238987028,0
-0.07683893962658139,0.12329153804852,-0.8966350756407679,0.33393095087303637,-0.9287106946023633,0
-0.035886803658079724,-0.27007020063332,0.9435432210576848,0.5343385162395089,0.9634598828184453,1
-0.46884600610512805,-0.03540037725628142,-0.5995839565234897,0.45556394772995623,0.030714284074050413,0
-0.29489984733666463,-0.36559100332119465,-0.8703524669909615,-0.6229043691480041,0.712695227114549,0
-0.9243733150514148,0.4806296796273142,0.6486441303065618,-0.06723405420291262,-0.8865520217462606,0
0.5653240822454109,-0.6074391152361522,-0.37587536606641914,-0.6783102575208337,0.5727393707050572,0
-0.6890587298353548,-0.9354001189679471,0.1442018570243928,0.9529511181013559,0.5889840438524085,0
