feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4
0.0,0.6057692307692308,0.09230769230769231,0.6666666666666666,0.4117647058823529,0.31283053365094193,0.3128305336509418,0.03149606299212604,0.672,0.0,0.26340320957786556,0.9144602851323829,0.7480152184142032,0.0,0.9776422764227642,0.8,0.6202499891220509,0.7843449284997843,0.988257905271383
0.0,0.7307692307692308,0.033333333333333326,0.3333333333333333,0.23529411764705882,0.2953105244035048,0.2953105244035048,0.0,0.6613333333333333,0.0,0.31907894835659356,0.9625246548323472,0.7771262470574836,0.0,0.9862204724409449,1.0,0.8136785746923252,0.8614293437042992,0.9944964437131135
0.4,0.3557692307692307,0.0950413223140496,0.2222222222222222,0.5294117647058824,0.27770082804604945,0.27770082804604945,0.03149606299212604,0.672,0.6666666666666666,0.47657846595024944,0.9979633401221996,0.9247974832738485,0.0,0.9898373983739838,1.0,0.8153353429141139,0.891493722309883,0.963087740723953
0.0,0.6057692307692308,0.0950413223140496,0.2222222222222222,0.7058823529411765,0.004274698422280343,0.004274698422280343,0.03149606299212604,0.672,0.0,0.23413142518256425,0.9572301425661914,0.8464900113913445,0.0,0.9776422764227642,1.0,0.7429949177879248,0.8619824545290473,0.9611693879097888
0.0,0.5480769230769231,0.06329113924050633,0.6666666666666666,0.5294117647058824,0.22129527558893825,0.22129527558893825,0.0,0.6613333333333333,0.0,0.3606655616559048,0.9783037475345168,0.8374530187727944,0.0,0.9862204724409449,1.0,0.7563210777105723,0.8665651693368307,0.9637842768148942
0.2,0.9134615384615384,0.0950413223140496,0.2222222222222222,0.23529411764705882,0.24319142136022565,0.2431914213602256,0.03149606299212604,0.672,0.0,0.2991233920472598,0.9938900203665988,0.8739813289111054,0.0,0.9776422764227642,1.0,0.6785939663441768,0.8076047382720027,0.8623518166770724
0.0,0.0,0.03802281368821292,0.5555555555555556,0.5882352941176471,0.11918472204681041,0.11918472204681052,0.0,0.6613333333333333,0.0,0.30703624793958595,0.9487179487179487,0.8643200539621183,0.0,0.9488188976377953,1.0,0.7873914956800011,0.8686839323778773,0.9711051979969568
0.0,0.8653846153846154,0.0,0.4444444444444444,0.23529411764705882,0.3474927877510072,0.3474927877510072,0.03149606299212604,0.672,0.0,0.31575577617855355,0.9429735234215886,0.7578311704619602,0.0,0.9735772357723578,0.8,0.6427325578623398,0.8373797371042053,0.9854267344618316
0.2,0.9711538461538461,0.0,0.5555555555555556,0.29411764705882354,0.45767299968506714,0.45767299968506703,0.0,0.6613333333333333,0.3333333333333333,0.43567250945895053,0.9960552268244576,0.894543445904,0.003937007874015748,0.9822834645669292,1.0,0.8093659541029815,0.911963713881916,0.9988076016008103
0.2,0.9423076923076923,0.1063829787234043,0.3333333333333333,0.4117647058823529,0.19924490364963388,0.199244903649634,0.0,0.6613333333333333,0.25,0.540610436536721,1.0,0.9615608854990959,0.003937007874015748,0.9665354330708661,1.0,0.8013181208026661,0.8915413066538788,0.9935185445118285
