feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4
0.2,0.8711656441717791,0.04347826086956519,0.8,0.6,0.6642281015604705,0.6642281015604705,0.0,0.6653333333333333,0.25,0.46429577031730185,0.9940119760479041,0.8310197161597108,0.0,0.9840637450199203,1.0,0.7768874416444645,0.8868141446624673,0.9739117988746064
0.0,0.6932515337423313,0.037735849056603765,0.5,0.4666666666666667,0.29783982599188996,0.2978398259918901,0.007968127490039834,0.668,0.0,0.27351905927060527,0.9557344064386318,0.7135886832012038,0.004016064257028112,0.9176706827309237,1.0,0.7203703945081559,0.9028308220694375,0.9992847326794106
0.0,0.6932515337423313,0.037735849056603765,0.5,0.4666666666666667,0.28355744550885764,0.28355744550885764,0.007968127490039834,0.668,0.0,0.30031714463000025,0.9014084507042254,0.6778961543269875,0.0,0.9196787148594378,1.0,0.7170537086210454,0.8629645691407906,0.9767798642239621
0.2,0.48466257668711654,0.0,0.7,0.4666666666666667,0.3998987834181852,0.3998987834181852,0.007968127490039834,0.668,0.5,0.5047071333689945,1.0,0.8230080745555537,0.0,0.9859437751004017,1.0,0.7365416767721332,0.8517730178461946,0.9513647789376984
0.0,0.9325153374233128,0.1470588235294118,0.4,0.5333333333333333,0.44730494972663315,0.44730494972663315,0.0,0.6653333333333333,0.0,0.43661457419922767,0.9900199600798403,0.7485836104736193,0.0,0.9960159362549801,1.0,0.7412209376217058,0.835725113868779,0.9980351554016553
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.018442312890414425,0.01844231289041437,0.0,0.6653333333333333,0.0,0.3534980341546994,0.9421157684630739,0.7664229186713479,0.0,0.9123505976095617,1.0,0.7384976872972511,0.8978226623061591,0.9944865847761312
0.0,0.8957055214723927,0.09523809523809523,0.5,0.4666666666666667,0.014417588658064306,0.014417588658064362,0.0,0.6653333333333333,0.0,0.39388145008112874,0.9540918163672655,0.7013403325631873,0.0,0.9860557768924303,1.0,0.6681389005720983,0.8341853138395787,0.9747211144758983
0.0,0.8159509202453987,0.1875,0.6,0.6666666666666666,0.016884762139770748,0.016884762139770693,0.007968127490039834,0.668,0.0,0.28672399526178716,0.8953722334004024,0.6777967558439366,0.0,0.929718875502008,1.0,0.691970939325139,0.8442807908821678,0.9747731987656824
0.0,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.40402295270707067,0.40402295270707067,0.007968127490039834,0.668,0.0,0.3660343856571667,0.9698189134808853,0.7430622747303173,0.002008032128514056,0.9497991967871486,1.0,0.7535790806165372,0.8818814524506227,0.9824154743506489
0.0,0.9079754601226994,0.0625,0.5,0.4,0.04816774670717505,0.048167746707174997,0.007968127490039834,0.668,0.0,0.3650808530942766,0.9255533199195171,0.6798148008693472,0.0,0.9417670682730923,1.0,0.743952164053426,0.8651508103340516,0.9787717592838882
0.4,0.9631901840490797,0.30000000000000004,0.9,0.7333333333333333,0.3876900465040828,0.38769004650408273,0.007968127490039834,0.668,0.0,0.4426225184000785,0.993963782696177,0.6738230534101652,0.0,1.0,0.9,0.6148035022420614,0.8674217626525824,0.9937045722236579
0.0,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.11883407838136995,0.11883407838137006,0.007968127490039834,0.668,0.0,0.3059704133011021,0.9235412474849094,0.6836608635863844,0.0,0.929718875502008,1.0,0.7425366913764881,0.8757092930835638,0.9964743453420541
0.2,0.8466257668711656,0.03448275862068961,0.7,0.5333333333333333,0.16331077606131472,0.16331077606131472,0.007968127490039834,0.668,0.0,0.49343110399062784,0.9979879275653923,0.8065217434650135,0.002008032128514056,0.9799196787148594,1.0,0.7479610734948224,0.8923959167019431,0.9917043403641953
0.4,0.9386503067484663,0.20454545454545459,0.9,0.8,0.31570074048487284,0.31570074048487295,0.007968127490039834,0.668,0.0,0.49870043584325063,0.9979879275653923,0.760975497548535,0.014056224899598393,0.9899598393574297,1.0,0.7382559485280974,0.9259640666896857,0.9919530550335593
0.0,0.9938650306748467,0.018404907975460127,0.6,0.6,0.1696103645559477,0.16961036455594786,0.007968127490039834,0.668,0.16666666666666666,0.4491934834883985,0.9839034205231388,0.7565121946949884,0.004016064257028112,0.9377510040160643,1.0,0.8258597466373557,0.907728612685775,0.97328221049079
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.17551588422188835,0.1755158842218884,0.0,0.6653333333333333,0.0,0.39992213349668904,0.9580838323353293,0.7543316343392972,0.0,0.9322709163346614,1.0,0.7761532639401065,0.8731134013524964,0.9946090659830905
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.04495517842766017,0.044955178427660114,0.0,0.6653333333333333,0.0,0.42563189216208774,0.9820359281437125,0.7004273777316598,0.0,0.9940239043824701,1.0,0.7028990004943539,0.8627656817533363,0.9743596859200692
0.2,0.5950920245398773,0.03658536585365857,0.5,0.5333333333333333,0.36495026292893595,0.36495026292893584,0.0,0.6653333333333333,0.0,0.4596447003785571,0.9920159680638723,0.7882871955500568,0.00398406374501992,0.9820717131474104,1.0,0.7931345742631795,0.8686148045078121,0.9803404453184629
0.0,1.0,0.8333333333333334,0.8,0.6,0.3198144983262794,0.3198144983262794,0.007968127490039834,0.668,0.0,0.38239929986703525,0.9678068410462777,0.7161917115523257,0.002008032128514056,0.9598393574297188,1.0,0.7451610431492313,0.881185365655025,0.9984363502764407
0.0,0.6932515337423313,0.037735849056603765,0.5,0.4666666666666667,0.5048869971837966,0.5048869971837965,0.007968127490039834,0.668,0.0,0.45523405213273493,0.9879275653923542,0.7717909285983507,0.0,0.9738955823293173,1.0,0.7808124497787304,0.8927034599563128,0.9723474540134713
0.4,0.9631901840490797,0.30000000000000004,0.9,0.7333333333333333,0.44575071150120393,0.44575071150120393,0.007968127490039834,0.668,0.5,0.502684344588078,1.0,0.8070290493996151,0.004016064257028112,0.9839357429718876,1.0,0.7499343033345566,0.91445838364504,0.9827955870516999
0.0,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.08833074314767275,0.08833074314767281,0.007968127490039834,0.668,0.0,0.30290380924509885,0.8651911468812877,0.6235859689645296,0.0,0.9417670682730923,1.0,0.6780255410006164,0.8325794843396916,0.9405961332218045
0.0,0.5950920245398773,0.03658536585365857,0.5,0.5333333333333333,0.5613929077220952,0.5613929077220953,0.0,0.6653333333333333,0.0,0.4008000846683354,0.9900199600798403,0.7845878234355896,0.00398406374501992,0.9701195219123506,1.0,0.7945905517118811,0.8843149458842067,0.9777078686415199
0.6,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.3693054113887593,0.36930541138875916,0.007968127490039834,0.668,0.0,0.4470057223865679,0.9959758551307847,0.7702934584248133,0.012048192771084338,0.9959839357429718,1.0,0.7528569977690469,0.8718320099252628,0.9949117847013367
0.0,0.9754601226993865,0.0,0.4,0.26666666666666666,0.15345998962950014,0.15345998962950036,0.007968127490039834,0.668,0.0,0.39062770502462774,0.9879275653923542,0.7467846623095055,0.002008032128514056,0.9558232931726908,1.0,0.7951532821837951,0.9108027053664415,0.9894500916710263
0.0,0.9754601226993865,0.16666666666666663,0.7,0.5333333333333333,0.39893160404031813,0.39893160404031813,0.0,0.6653333333333333,0.0,0.37938593396214726,0.9860279441117764,0.7619291269532853,0.0,0.9940239043824701,1.0,0.7785716764579765,0.8941755088424059,0.9936582814099032
0.0,0.5950920245398773,0.03658536585365857,0.5,0.5333333333333333,0.1489600363106176,0.14896003631061766,0.0,0.6653333333333333,0.0,0.3947243045037564,0.9760479041916168,0.7767974925628718,0.0,0.9442231075697212,1.0,0.7633859088056529,0.8929446507698853,0.9815501304504075
0.0,0.5950920245398773,0.03658536585365857,0.5,0.5333333333333333,0.3040413630114832,0.30404136301148327,0.0,0.6653333333333333,0.0,0.4441006911000611,0.9820359281437125,0.7530738662099277,0.00398406374501992,0.9741035856573705,1.0,0.783655000633627,0.8863970781691306,0.9603742018864599
0.4,0.950920245398773,0.09999999999999998,1.0,0.7333333333333333,0.6250030383563485,0.6250030383563485,0.0,0.6653333333333333,0.0,0.48944908186763025,0.998003992015968,0.7889773932555918,0.0,0.99800796812749,0.9,0.6666666666666666,0.8798626601221914,0.9891694174882634
0.0,0.8650306748466258,0.0,0.8,0.5333333333333333,0.14201384926063498,0.1420138492606352,0.007968127490039834,0.668,0.0,0.4106723249704284,0.9537223340040242,0.6707297856552277,0.0,0.9658634538152611,1.0,0.7691223368839979,0.9052812803715016,0.9843745852112477
0.2,0.0,0.0060606060606061,0.4,0.3333333333333333,0.18727093294648134,0.1872709329464814,0.0,0.6653333333333333,0.25,0.47540383936927944,0.9940119760479041,0.805331162751938,0.00199203187250996,0.9780876494023905,1.0,0.822301808658482,0.8984282826727519,0.9919053873365197
0.0,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.06332061762123131,0.06332061762123142,0.007968127490039834,0.668,0.0,0.3164965121512249,0.9496981891348089,0.7096632098923701,0.0,0.8755020080321285,1.0,0.7713199618933441,0.9122676330930583,0.9756785000819578
0.0,0.8650306748466258,0.0,0.8,0.5333333333333333,0.2630560456389609,0.2630560456389609,0.007968127490039834,0.668,0.0,0.4004361399475277,0.9818913480885312,0.7109959515041594,0.0,0.9899598393574297,1.0,0.7279811754558957,0.8620915827016639,0.9857214938147968
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.09105959018271426,0.09105959018271426,0.0,0.6653333333333333,0.0,0.3278238008858758,0.8682634730538922,0.7507847361443184,0.0,0.9063745019920318,1.0,0.7370226942895823,0.9071596525403954,0.9925145849268029
0.0,0.8650306748466258,0.0,0.8,0.5333333333333333,0.2785507528832829,0.27855075288328274,0.007968127490039834,0.668,0.0,0.44069392177117983,0.9839034205231388,0.7369854188748374,0.004016064257028112,0.9678714859437751,1.0,0.783132133510702,0.9023294991949695,0.9803251243520628
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.0036169454054207906,0.003616945405420735,0.0,0.6653333333333333,0.0,0.3538355784216807,0.8522954091816367,0.6781332309079047,0.0,0.9402390438247012,0.9,0.6516293193519405,0.8447454157320479,0.9653128561026112
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.010945297531393616,0.01094529753139356,0.0,0.6653333333333333,0.0,0.3287952926619835,0.9181636726546907,0.7119305626028286,0.0,0.9601593625498008,0.9,0.631283711301772,0.8418685615928678,0.9617844499140515
0.2,0.0,0.0060606060606061,0.4,0.3333333333333333,0.026702684711175317,0.02670268471117543,0.0,0.6653333333333333,0.0,0.410975115357334,0.9920159680638723,0.8000601825346694,0.0,0.9760956175298805,1.0,0.7383483750947969,0.8791111311484711,0.9903261224239546
0.2,0.9877300613496932,0.0,0.5,0.3333333333333333,0.9775895259601555,0.9775895259601557,0.007968127490039834,0.668,0.0,0.4837335906500685,0.9979879275653923,0.7012430711062212,0.0,1.0,0.8,0.640863057860403,0.8238709948660347,0.9793108409228379
0.0,0.6932515337423313,0.037735849056603765,0.5,0.4666666666666667,0.41296563725678215,0.41296563725678204,0.007968127490039834,0.668,0.0,0.3693167882795664,0.9557344064386318,0.7161525846938349,0.002008032128514056,0.9698795180722891,1.0,0.7660735232324157,0.9045282722750894,0.9674258004780595
0.0,0.9079754601226994,0.1470588235294118,0.4,0.3333333333333333,0.3670930579635451,0.36709305796354513,0.0,0.6653333333333333,0.0,0.35275861324725233,0.9760479041916168,0.6782988088262123,0.0,0.9860557768924303,1.0,0.7096947280937502,0.8236455644664675,0.9998054012170985
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.25172864946055074,0.25172864946055096,0.0,0.6653333333333333,0.0,0.3654161622980202,0.9680638722554891,0.7832265648828799,0.00398406374501992,0.9282868525896414,1.0,0.8585632202916454,0.9365556119549957,0.9856434600617826
0.0,0.8711656441717791,0.04347826086956519,0.8,0.6,0.1352158048623473,0.1352158048623473,0.0,0.6653333333333333,0.0,0.3460905436535896,0.9600798403193613,0.7009741164195367,0.0,0.9741035856573705,1.0,0.7163209142958789,0.8774584276422068,0.993884581807174
0.0,0.8773006134969326,0.018404907975460127,0.6,0.5333333333333333,0.16563031384988025,0.16563031384988025,0.007968127490039834,0.668,0.0,0.33513084242304025,0.9617706237424547,0.7097181546968626,0.0,0.9136546184738956,1.0,0.7971879333084609,0.922842310794513,0.9994019256693448
0.0,0.48466257668711654,0.0,0.7,0.4666666666666667,0.0872299850364131,0.08722998503641294,0.007968127490039834,0.668,0.2,0.3562746788935417,0.9899396378269618,0.7557632001930571,0.002008032128514056,0.9156626506024097,1.0,0.7415253165231112,0.9087439489840692,0.9849156303447816
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.0722111501101772,0.0722111501101772,0.0,0.6653333333333333,0.0,0.3283717824152451,0.9241516966067864,0.7112293504776354,0.0,0.9741035856573705,1.0,0.7730668085054122,0.8890790351400089,0.9730763730488269
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.026455272852264344,0.02645527285226429,0.0,0.6653333333333333,0.0,0.34611333091885976,0.9101796407185628,0.7564528316917951,0.0,0.900398406374502,1.0,0.7433865741831533,0.8549338783955258,0.9163846027462245
0.0,0.8282208588957055,0.033333333333333326,0.3,0.26666666666666666,0.12287722471904727,0.12287722471904722,0.0,0.6653333333333333,0.0,0.38376187439882437,0.9820359281437125,0.7970935097018006,0.0,0.9681274900398407,1.0,0.7695736112683405,0.8634907654510586,0.9994355854171731
0.0,0.0,0.0060606060606061,0.4,0.3333333333333333,0.2908640158949789,0.29086401589497907,0.0,0.6653333333333333,0.0,0.34341158346666534,0.9820359281437125,0.81041298032222,0.0,0.900398406374502,1.0,0.7281199563768778,0.9102916552141791,0.9911864333515781
0.0,0.7177914110429449,0.019230769230769273,0.8,0.6,0.05750681763584642,0.057506817635846474,0.0,0.6653333333333333,0.0,0.39632022397310107,0.9780439121756487,0.7761415620735125,0.0,0.9860557768924303,0.9,0.6334421131766956,0.8401450619111334,0.9912523691678332
1.0,0.9877300613496932,0.8125,0.6,0.6,0.988127349630361,0.988127349630361,0.0,0.6653333333333333,1.0,0.5630298443918393,1.0,0.7853993726501116,0.00398406374501992,1.0,0.9,0.6666666666666666,0.8209550799815115,0.924236726996271
0.0,0.17791411042944782,0.018404907975460127,0.6,0.4666666666666667,0.03868483886156915,0.03868483886156904,0.007968127490039834,0.668,0.0,0.29405074796665176,0.9336016096579477,0.6692142866801423,0.0,0.9096385542168675,1.0,0.7753282641599195,0.8866750231972693,0.9995665511561884
0.0,0.48466257668711654,0.0,0.7,0.4666666666666667,0.08183575569127977,0.08183575569127982,0.007968127490039834,0.668,0.0,0.2714857828334608,0.9758551307847082,0.7112203694690338,0.0,0.9819277108433735,1.0,0.7297257150337662,0.8775155954164356,0.9997046808520182
0.0,0.48466257668711654,0.0,0.7,0.4666666666666667,0.26876071469864227,0.2687607146986423,0.007968127490039834,0.668,0.0,0.39699495286118314,0.959758551307847,0.7216932559746927,0.0,0.9417670682730923,1.0,0.7745796450809957,0.8610762117274045,0.9787050650208593
0.0,0.7177914110429449,0.019230769230769273,0.8,0.6,0.5022951495332421,0.5022951495332421,0.0,0.6653333333333333,0.0,0.42139359317471914,0.9820359281437125,0.7328001388722329,0.00597609561752988,0.9880478087649402,1.0,0.7313694093957863,0.8982623592231155,0.9956451870422829
0.0,0.8711656441717791,0.04347826086956519,0.8,0.6,0.15616625046521637,0.15616625046521637,0.0,0.6653333333333333,0.0,0.39207997506645476,0.9520958083832335,0.6883373620300608,0.0,0.9760956175298805,1.0,0.7240604591442684,0.8478404456595345,0.9894884096323461
0.8,0.7177914110429449,0.019230769230769273,0.8,0.6,0.7676953254085839,0.7676953254085837,0.0,0.6653333333333333,0.5,0.543554809275016,1.0,0.8269793706889356,0.013944223107569721,0.9860557768924303,1.0,0.7676670612852468,0.9196186239921937,0.9986524396564856
0.0,0.8282208588957055,0.033333333333333326,0.3,0.26666666666666666,0.3255617902655539,0.325561790265554,0.0,0.6653333333333333,0.0,0.43813456476108126,0.9760479041916168,0.7635066512039748,0.00398406374501992,0.9223107569721115,1.0,0.7100915650892309,0.857743242680279,0.9992794917858129
0.0,0.8711656441717791,0.04347826086956519,0.8,0.6,0.5284490543118772,0.5284490543118772,0.0,0.6653333333333333,0.0,0.44485630768599094,0.9700598802395209,0.7606600423319216,0.0,0.9800796812749004,1.0,0.6940631964039049,0.8490757639416449,0.9963826802606911
0.4,0.9938650306748467,0.0,0.8,0.5333333333333333,0.9366267463349207,0.9366267463349207,0.007968127490039834,0.668,1.0,0.5013227651447982,1.0,0.7764604284453758,0.004016064257028112,0.9979919678714859,1.0,0.669637403045621,0.8647637924779398,0.9942375730654622
