feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4
0.2,0.7682926829268293,0.46875,0.5,0.5384615384615384,0.17561632633698088,0.17561632633697988,0.007968127490039834,0.668,1.0,0.5198057458067054,1.0,0.39105085976446385,0.006024096385542169,0.9979919678714859,1.0,0.6911933300947818,0.8859612074279265,0.997358696777387
0.4,0.7195121951219512,0.11111111111111116,0.875,0.6923076923076923,0.04096126978641279,0.040961269786415844,0.0,0.6653333333333333,0.3333333333333333,0.5059395537528797,1.0,0.4322561154419988,0.0099601593625498,0.9641434262948207,1.0,0.6682081180585292,0.898096556158511,0.9984309108545766
0.2,0.9634146341463414,0.13207547169811318,0.625,0.6153846153846154,0.5408198463587516,0.5408198463587504,0.007968127490039834,0.668,0.0,0.49063090834218115,0.993963782696177,0.3909049373333826,0.0,1.0,0.99,0.6616561652945679,0.8678644561261342,0.992676040843363
0.2,1.0,0.2763157894736842,0.625,0.6153846153846154,0.08785401202642196,0.0878540120264234,0.0,0.6653333333333333,0.0,0.49466499601158276,0.998003992015968,0.37838034076255067,0.0,0.99800796812749,1.0,0.7040963313078559,0.8779632477618798,0.998275493623637
0.0,1.0,0.2142857142857143,0.875,0.6923076923076923,0.20227857572855046,0.20227857572855268,0.007968127490039834,0.668,0.0,0.49160012982283663,0.9899396378269618,0.3501475479955445,0.0,1.0,1.0,0.6886897786408391,0.877343562291356,0.9998611651788527
0.4,0.9512195121951219,0.6511627906976745,1.0,0.6923076923076923,0.0304469616785199,0.030446961678518847,0.007968127490039834,0.668,0.0,0.49442772944829283,0.9959758551307847,0.39096221473209447,0.0,0.9979919678714859,1.0,0.7160267807700542,0.8780708936802573,0.996383620707497
0.2,0.9634146341463414,0.8571428571428572,0.625,0.5384615384615384,0.7876066451478032,0.7876066451478021,0.007968127490039834,0.668,0.0,0.4756547249218108,0.9959758551307847,0.3523135463746757,0.0,0.9979919678714859,1.0,0.6750117885589033,0.8866308834539237,0.9956177014616143
0.4,0.9390243902439024,0.625,0.625,0.5384615384615384,0.03046883049144955,0.03046883049145116,0.0,0.6653333333333333,0.0,0.4847042584952824,0.9960079840319361,0.37112331280170596,0.0,0.99800796812749,0.98,0.6390247694970935,0.8782000525412588,0.9996852343086026
0.4,0.3780487804878049,0.19117647058823528,0.375,0.6923076923076923,0.17935060795053315,0.17935060795053048,0.007968127490039834,0.668,0.0,0.4981308696215402,0.9979879275653923,0.3868553243932997,0.002008032128514056,1.0,0.99,0.639699588541565,0.8888056793742645,0.9990786567183881
0.2,0.4878048780487805,0.31775700934579443,1.0,0.9230769230769231,0.062025090623793355,0.06202509062379241,0.007968127490039834,0.668,0.0,0.49295541923545416,0.9979879275653923,0.3741300599588606,0.002008032128514056,0.9939759036144579,1.0,0.6669488420587464,0.8754587441926033,0.9998484020195015
0.0,0.8048780487804879,0.6822429906542056,1.0,0.9230769230769231,0.01685835725280227,0.016858357252803102,0.0,0.6653333333333333,0.0,0.48508444040903087,0.9900199600798403,0.3440243469553882,0.0,0.9920318725099602,1.0,0.7305480129797376,0.8805775548431317,0.9965718977713323
0.2,0.4878048780487805,0.31775700934579443,1.0,0.9230769230769231,0.0492517843515109,0.04925178435151434,0.007968127490039834,0.668,0.0,0.49786477094663883,0.9979879275653923,0.371099861144639,0.0,1.0,1.0,0.669280343074388,0.8700588212254867,0.9987681408109441
0.4,0.5975609756097561,0.22448979591836737,0.75,0.6923076923076923,0.0876499316815389,0.08764993168153667,0.007968127490039834,0.668,0.25,0.5034434221199512,1.0,0.3598730683169683,0.006024096385542169,0.9899598393574297,1.0,0.7134417435206536,0.8824292616111303,0.9998963131551207
0.2,0.7804878048780488,0.24137931034482762,0.5,0.46153846153846156,0.013030404690166031,0.013030404690167086,0.0,0.6653333333333333,0.0,0.4921725947173984,0.998003992015968,0.3878287154346447,0.0,0.9940239043824701,0.99,0.6264024241103929,0.8771105186485569,0.9930999717995788
0.4,0.5975609756097561,0.22448979591836737,0.75,0.6923076923076923,0.052660163623627354,0.05266016362362752,0.007968127490039834,0.668,0.0,0.4923562866545106,0.9979879275653923,0.35967951404904064,0.002008032128514056,0.9959839357429718,1.0,0.7034286004595856,0.8791730761647107,0.997988914924235
0.0,0.9512195121951219,0.6511627906976745,1.0,0.6923076923076923,0.15397046798009772,0.1539704679800964,0.007968127490039834,0.668,0.0,0.4733427850935611,0.9839034205231388,0.32208125251400554,0.0,0.9939759036144579,0.99,0.6621388956477985,0.8943236992699126,0.9986982977325612
